code,rose_3y,rank_3y,rank_r_3y,name,rose_2y,rank_2y,rank_r_2y,rose_1y,rank_1y,rank_r_1y,rose_6m,rank_6m,rank_r_6m,rose_3m,rank_3m,rank_r_3m
001654,4.61,5200,0.6857444283265198,国联安添鑫灵活配置混合C,4.61,5200,0.6857444283265198,4.61,5200,0.6857444283265198,4.61,5200,0.6857444283265198,4.61,5200,0.6857444283265198
001661,1.8,6010,0.7925623104312277,博时信用债纯债债券C,1.8,6009,0.7924304365027034,1.8,6009,0.7924304365027034,1.8,6010,0.7925623104312277,1.8,6010,0.7925623104312277
001665,77.26,877,0.11565343531583806,平安鑫安混合C,77.26,875,0.1153896874587894,77.26,875,0.1153896874587894,77.26,877,0.11565343531583806,77.26,877,0.11565343531583806
001676,60.6,1521,0.20058024528550705,江信同福C,60.6,1519,0.2003164974284584,60.6,1519,0.2003164974284584,60.6,1521,0.20058024528550705,60.6,1521,0.20058024528550705
001693,1.16,6462,0.8521693261242252,招商招利1个月期理财债券C,1.16,6460,0.8519055782671766,1.16,6460,0.8519055782671766,1.16,6462,0.8521693261242252,1.16,6462,0.8521693261242252
001711,7.4,4876,0.6430172754846367,安信新趋势混合C,7.4,4874,0.642753527627588,7.4,4874,0.642753527627588,7.4,4876,0.6430172754846367,7.4,4876,0.6430172754846367
001724,112.42,202,0.02663853356191481,申万菱信多策略灵活配置混合C,112.42,202,0.02663853356191481,112.42,202,0.02663853356191481,112.42,202,0.02663853356191481,112.42,202,0.02663853356191481
001752,42.93,2624,0.34603718844784387,华商信用增强债券C,42.93,2624,0.34603718844784387,42.93,2624,0.34603718844784387,42.93,2624,0.34603718844784387,42.93,2624,0.34603718844784387
001762,40.29,2845,0.37518132665172094,广发安宏回报混合C,40.29,2843,0.3749175787946723,40.29,2843,0.3749175787946723,40.29,2845,0.37518132665172094,40.29,2845,0.37518132665172094
001770,106.32,270,0.0356059607015693,前海开源嘉鑫混合C,106.32,270,0.0356059607015693,106.32,270,0.0356059607015693,106.32,270,0.0356059607015693,106.32,270,0.0356059607015693
001775,1.69,6113,0.8061453250692339,鹏华弘泰C,1.69,6112,0.8060134511407094,1.69,6112,0.8060134511407094,1.69,6113,0.8061453250692339,1.69,6113,0.8061453250692339
001784,1.77,6047,0.797441645786628,兴银合盈债券C,1.77,6047,0.797441645786628,1.77,6047,0.797441645786628,1.77,6047,0.797441645786628,1.77,6047,0.797441645786628
001792,-4.43,6613,0.8720822893313992,大成绝对收益策略混合C,-4.43,6613,0.8720822893313992,-4.43,6613,0.8720822893313992,-4.43,6613,0.8720822893313992,-4.43,6613,0.8720822893313992
001834,25.87,3737,0.49281287089542397,长盛战略新兴产业混合C,25.87,3735,0.49254912303837534,25.87,3735,0.49254912303837534,25.87,3737,0.49281287089542397,25.87,3737,0.49281287089542397
001844,30.93,3471,0.457734405907952,九泰久益混合C,30.93,3471,0.457734405907952,30.93,3471,0.457734405907952,30.93,3471,0.457734405907952,30.93,3471,0.457734405907952
001863,40.25,2848,0.37557694843729394,东方红收益增强债券C,40.25,2846,0.3753132005802453,40.25,2846,0.3753132005802453,40.25,2848,0.37557694843729394,40.25,2848,0.37557694843729394
001865,24.51,3813,0.5028352894632732,前海开源事件驱动混合C,24.51,3813,0.5028352894632732,24.51,3813,0.5028352894632732,24.51,3813,0.5028352894632732,24.51,3813,0.5028352894632732
001868,1.53,6267,0.8264539100619808,招商产业债券C,1.53,6265,0.8261901622049321,1.53,6265,0.8261901622049321,1.53,6267,0.8264539100619808,1.53,6267,0.8264539100619808
001902,15.24,4243,0.5595410787287354,前海开源沪港深隆鑫混合C,15.24,4244,0.5596729526572597,15.24,4244,0.5596729526572597,15.24,4243,0.5595410787287354,15.24,4243,0.5595410787287354
001904,37.08,3100,0.4088091784254253,光大欣鑫混合C,37.08,3100,0.4088091784254253,37.08,3100,0.4088091784254253,37.08,3100,0.4088091784254253,37.08,3100,0.4088091784254253
001908,52.0,2020,0.26638533561914807,国投瑞银境煊灵活配置混合C,52.0,2019,0.26625346169062375,52.0,2019,0.26625346169062375,52.0,2020,0.26638533561914807,52.0,2020,0.26638533561914807
001928,23.7,3851,0.5078464987471977,华夏消费升级灵活配置混合C,23.7,3851,0.5078464987471977,23.7,3851,0.5078464987471977,23.7,3851,0.5078464987471977,23.7,3851,0.5078464987471977
001943,28.72,3598,0.474482394830542,前海开源沪港深汇鑫混合C,28.72,3599,0.4746142687590663,28.72,3599,0.4746142687590663,28.72,3598,0.474482394830542,28.72,3598,0.474482394830542
001946,15.56,4221,0.5566398523012,东方红信用债债券C,15.56,4222,0.5567717262297244,15.56,4222,0.5567717262297244,15.56,4221,0.5566398523012,15.56,4221,0.5566398523012
001958,10.41,4587,0.6049057101411051,嘉合磐通债券C,10.41,4587,0.6049057101411051,10.41,4587,0.6049057101411051,10.41,4587,0.6049057101411051,10.41,4587,0.6049057101411051
001966,80.94,764,0.10075168139258868,圆信永丰兴源灵活配置混合C,80.94,762,0.10048793353554003,80.94,762,0.10048793353554003,80.94,764,0.10075168139258868,80.94,764,0.10075168139258868
001989,2.01,5795,0.7642094157984967,南方纯元C,2.01,5794,0.7640775418699723,2.01,5794,0.7640775418699723,2.01,5795,0.7642094157984967,2.01,5795,0.7642094157984967
001994,2.22,5666,0.7471976790188579,华安年年红债券C,2.22,5666,0.7471976790188579,2.22,5666,0.7471976790188579,2.22,5666,0.7471976790188579,2.22,5666,0.7471976790188579
001997,48.15,2257,0.2976394566794145,工银新趋势灵活配置混合C,48.15,2252,0.29698008703679285,48.15,2252,0.29698008703679285,48.15,2257,0.2976394566794145,48.15,2257,0.2976394566794145
001998,77.83,855,0.11275220888830279,工银新焦点混合C,77.83,854,0.11262033495977845,77.83,854,0.11262033495977845,77.83,855,0.11275220888830279,77.83,855,0.11275220888830279
002004,57.53,1673,0.22062508242120532,工银新机遇灵活配置混合C,57.53,1670,0.22022946063563234,57.53,1670,0.22022946063563234,57.53,1673,0.22062508242120532,57.53,1673,0.22062508242120532
002010,12.49,4429,0.5840696294342609,中欧瑾通灵活配置混合C,12.49,4430,0.5842015033627852,12.49,4430,0.5842015033627852,12.49,4429,0.5840696294342609,12.49,4429,0.5840696294342609
002016,5.9,5065,0.6679414479757352,南方荣光C,5.9,5065,0.6679414479757352,5.9,5065,0.6679414479757352,5.9,5065,0.6679414479757352,5.9,5065,0.6679414479757352
002017,23.96,3838,0.5061321376763814,招商瑞丰灵活配置混合发起式C,23.96,3838,0.5061321376763814,23.96,3838,0.5061321376763814,23.96,3838,0.5061321376763814,23.96,3838,0.5061321376763814
002019,1.24,6439,0.8491362257681656,鹏华弘安混合C,1.24,6436,0.8487406039825927,1.24,6436,0.8487406039825927,1.24,6439,0.8491362257681656,1.24,6439,0.8491362257681656
002026,10.96,4546,0.5994988790716076,广发聚盛混合C,10.96,4547,0.5996307530001319,10.96,4547,0.5996307530001319,10.96,4546,0.5994988790716076,10.96,4546,0.5994988790716076
002028,1.9,5901,0.7781880522220757,九泰天宝灵活配置混合C,1.9,5899,0.777924304365027,1.9,5899,0.777924304365027,1.9,5901,0.7781880522220757,1.9,5901,0.7781880522220757
002035,47.73,2280,0.3006725570354741,安信平稳增长混合发起C,47.73,2277,0.30027693524990107,47.73,2277,0.30027693524990107,47.73,2280,0.3006725570354741,47.73,2280,0.3006725570354741
002036,69.74,1140,0.15033627851773704,安信优势增长混合C,69.74,1137,0.14994065673216406,69.74,1137,0.14994065673216406,69.74,1140,0.15033627851773704,69.74,1140,0.15033627851773704
002043,24.72,3800,0.5011209283924568,天治研究驱动混合C,24.72,3799,0.5009890544639325,24.72,3799,0.5009890544639325,24.72,3800,0.5011209283924568,24.72,3800,0.5011209283924568
002051,63.25,1388,0.18304101279177107,诺安创新驱动混合C,63.25,1388,0.18304101279177107,63.25,1388,0.18304101279177107,63.25,1388,0.18304101279177107,63.25,1388,0.18304101279177107
002052,138.69,74,0.009758670710800475,诺安稳健回报混合C,138.69,74,0.009758670710800475,138.69,74,0.009758670710800475,138.69,74,0.009758670710800475,138.69,74,0.009758670710800475
002053,77.64,863,0.11380720031649742,诺安优势行业混合C,77.64,863,0.11380720031649742,77.64,863,0.11380720031649742,77.64,863,0.11380720031649742,77.64,863,0.11380720031649742
002055,26.99,3674,0.48450481339839113,国泰兴益灵活配置混合C,26.99,3673,0.4843729394698668,26.99,3673,0.4843729394698668,26.99,3674,0.48450481339839113,26.99,3674,0.48450481339839113
002056,20.23,4015,0.529473823025188,中银新财富混合C,20.23,4016,0.5296056969537123,20.23,4016,0.5296056969537123,20.23,4015,0.529473823025188,20.23,4015,0.529473823025188
002058,1.87,5952,0.7849136225768165,中银新机遇混合C,1.87,5950,0.7846498747197679,1.87,5950,0.7846498747197679,1.87,5952,0.7849136225768165,1.87,5952,0.7849136225768165
002059,14.41,4298,0.5667941447975735,国泰浓益灵活配置混合C,14.41,4300,0.5670578926546221,14.41,4300,0.5670578926546221,14.41,4298,0.5667941447975735,14.41,4298,0.5667941447975735
002060,35.46,3201,0.4221284452063827,东方新策略灵活配置混合C,35.46,3203,0.42239219306343134,35.46,3203,0.42239219306343134,35.46,3201,0.4221284452063827,35.46,3201,0.4221284452063827
002061,6.97,4933,0.6505340894105235,国泰安康定期支付混合C,6.97,4933,0.6505340894105235,6.97,4933,0.6505340894105235,6.97,4933,0.6505340894105235,6.97,4933,0.6505340894105235
002062,6.56,4983,0.65712778583674,国泰国策驱动灵活配置混合C,6.56,4982,0.6569959119082157,6.56,4982,0.6569959119082157,6.56,4983,0.65712778583674,6.56,4983,0.65712778583674
002063,35.01,3228,0.4256890412765396,国泰沪深300指数增强C,35.01,3228,0.4256890412765396,35.01,3228,0.4256890412765396,35.01,3228,0.4256890412765396,35.01,3228,0.4256890412765396
002066,11.34,4511,0.5948832915732559,景顺长城景盛双息收益债券C,11.34,4513,0.5951470394303047,11.34,4513,0.5951470394303047,11.34,4511,0.5948832915732559,11.34,4511,0.5948832915732559
002071,42.17,2697,0.35566398523012,长安产业精选混合C,42.17,2697,0.35566398523012,42.17,2697,0.35566398523012,42.17,2697,0.35566398523012,42.17,2697,0.35566398523012
002072,15.88,4206,0.5546617433733351,长安鑫利优选混合C,15.88,4207,0.5547936173018594,15.88,4207,0.5547936173018594,15.88,4206,0.5546617433733351,15.88,4206,0.5546617433733351
002079,22.92,3883,0.5120664644599763,前海开源中国稀缺资产混合C,22.92,3881,0.5118027166029276,22.92,3881,0.5118027166029276,22.92,3883,0.5120664644599763,22.92,3883,0.5120664644599763
002080,8.02,4806,0.6337861004879335,前海开源一带一路混合C,8.02,4805,0.6336542265594092,8.02,4805,0.6336542265594092,8.02,4806,0.6337861004879335,8.02,4806,0.6337861004879335
002082,45.67,2415,0.3184755373862587,华泰柏瑞激励动力混合C,45.67,2413,0.3182117895292101,45.67,2413,0.3182117895292101,45.67,2415,0.3184755373862587,45.67,2415,0.3184755373862587
002084,42.24,2690,0.3547408677304497,新华鑫动力灵活配置混合C,42.24,2690,0.3547408677304497,42.24,2690,0.3547408677304497,42.24,2690,0.3547408677304497,42.24,2690,0.3547408677304497
002088,3.34,5365,0.7075036265330344,国富新机遇混合C,3.34,5363,0.7072398786759858,3.34,5363,0.7072398786759858,3.34,5365,0.7075036265330344,3.34,5365,0.7075036265330344
002091,8.1,4798,0.6327311090597388,华泰柏瑞新利混合C,8.1,4797,0.6325992351312145,8.1,4797,0.6325992351312145,8.1,4798,0.6327311090597388,8.1,4798,0.6327311090597388
002096,81.34,756,0.09969668996439404,博时新收益C,81.34,754,0.09943294210734538,81.34,754,0.09943294210734538,81.34,756,0.09969668996439404,81.34,756,0.09969668996439404
002102,25.69,3746,0.49399973625214294,创金合信转债精选债券C,25.69,3744,0.4937359883950943,25.69,3744,0.4937359883950943,25.69,3746,0.49399973625214294,25.69,3746,0.49399973625214294
002106,91.99,520,0.06857444283265199,德邦福鑫灵活配置混合C,91.99,518,0.06831069497560333,91.99,518,0.06831069497560333,91.99,520,0.06857444283265199,91.99,520,0.06857444283265199
002112,250.69,1,0.00013187392852433074,德邦鑫星价值灵活配置混合C,250.69,1,0.00013187392852433074,250.69,1,0.00013187392852433074,250.69,1,0.00013187392852433074,250.69,1,0.00013187392852433074
002117,3.32,5368,0.7078992483186074,广发安享混合C,3.32,5366,0.7076355004615588,3.32,5366,0.7076355004615588,3.32,5368,0.7078992483186074,3.32,5368,0.7078992483186074
002119,6.0,5048,0.6656995911908216,广发安盈混合C,6.0,5048,0.6656995911908216,6.0,5048,0.6656995911908216,6.0,5048,0.6656995911908216,6.0,5048,0.6656995911908216
002136,24.08,3833,0.5054727680337597,广发鑫源混合C,24.08,3832,0.5053408941052354,24.08,3832,0.5053408941052354,24.08,3833,0.5054727680337597,24.08,3833,0.5054727680337597
002139,4.23,5253,0.6927337465383093,泓德裕泰债券C,4.23,5252,0.692601872609785,4.23,5252,0.692601872609785,4.23,5253,0.6927337465383093,4.23,5253,0.6927337465383093
002144,13.79,4345,0.5729922194382171,华安新优选灵活配置混合C,13.79,4345,0.5729922194382171,13.79,4345,0.5729922194382171,13.79,4345,0.5729922194382171,13.79,4345,0.5729922194382171
002147,1.41,6360,0.8387181854147435,长安鑫益增强混合C,1.41,6357,0.8383225636291705,1.41,6357,0.8383225636291705,1.41,6360,0.8387181854147435,1.41,6360,0.8387181854147435
002157,46.97,2325,0.306606883819069,长盛盛世混合C,46.97,2321,0.30607938810497165,46.97,2321,0.30607938810497165,46.97,2325,0.306606883819069,46.97,2325,0.306606883819069
002158,74.68,964,0.12712646709745484,汇添富安鑫智选混合C,74.68,963,0.1269945931689305,74.68,963,0.1269945931689305,74.68,964,0.12712646709745484,74.68,964,0.12712646709745484
002163,118.57,167,0.022022946063563233,东方惠新灵活配置混合C,118.57,167,0.022022946063563233,118.57,167,0.022022946063563233,118.57,167,0.022022946063563233,118.57,167,0.022022946063563233
002164,34.48,3263,0.43030462877489123,汇添富新睿精选混合C,34.48,3261,0.43004088091784254,34.48,3261,0.43004088091784254,34.48,3263,0.43030462877489123,34.48,3263,0.43030462877489123
002165,72.38,1043,0.13754450745087696,汇添富达欣混合C,72.38,1040,0.13714888566530398,72.38,1040,0.13714888566530398,72.38,1043,0.13754450745087696,72.38,1043,0.13754450745087696
002166,26.71,3698,0.4876697876829751,华夏永福混合C,26.71,3695,0.4872741658974021,26.71,3695,0.4872741658974021,26.71,3698,0.4876697876829751,26.71,3698,0.4876697876829751
002170,121.55,149,0.01964921535012528,东吴移动互联混合C,121.55,149,0.01964921535012528,121.55,149,0.01964921535012528,121.55,149,0.01964921535012528,121.55,149,0.01964921535012528
002172,19.87,4031,0.5315838058815772,海富通新内需混合C,20.03,4025,0.5307925623104313,20.03,4025,0.5307925623104313,19.87,4031,0.5315838058815772,19.87,4031,0.5315838058815772
002176,85.04,670,0.0883555321113016,华商双翼平衡混合C,85.04,667,0.0879599103257286,85.04,667,0.0879599103257286,85.04,670,0.0883555321113016,85.04,670,0.0883555321113016
002178,2.93,5436,0.7168666754582619,嘉实新起点混合C,2.93,5436,0.7168666754582619,2.93,5436,0.7168666754582619,2.93,5436,0.7168666754582619,2.93,5436,0.7168666754582619
002186,5.0,5152,0.6794144797573519,国联安鑫享灵活配置混合C,5.0,5149,0.679018857971779,5.0,5149,0.679018857971779,5.0,5152,0.6794144797573519,5.0,5152,0.6794144797573519
002196,9.15,4695,0.6191480944217328,金鹰技术领先灵活配置混合C,9.15,4694,0.6190162204932085,9.15,4694,0.6190162204932085,9.15,4695,0.6191480944217328,9.15,4695,0.6191480944217328
002199,34.59,3257,0.4295133852037452,前海开源中证军工指数C,34.59,3254,0.4291177634181722,34.59,3254,0.4291177634181722,34.59,3257,0.4295133852037452,34.59,3257,0.4295133852037452
002207,69.96,1132,0.14928128708954239,前海开源金银珠宝混合C,69.96,1131,0.14914941316101807,69.96,1131,0.14914941316101807,69.96,1132,0.14928128708954239,69.96,1132,0.14928128708954239
002217,57.62,1670,0.22022946063563234,易方达量化策略C,57.62,1667,0.21983383885005933,57.62,1667,0.21983383885005933,57.62,1670,0.22022946063563234,57.62,1670,0.22022946063563234
002228,6.0,5047,0.6655677172622972,长城新优选混合C,6.0,5047,0.6655677172622972,6.0,5047,0.6655677172622972,6.0,5047,0.6655677172622972,6.0,5047,0.6655677172622972
002233,61.94,1440,0.18989845707503628,工银丰收回报灵活配置混合C,61.94,1439,0.18976658314651193,61.94,1439,0.18976658314651193,61.94,1440,0.18989845707503628,61.94,1440,0.18989845707503628
002246,3.14,5401,0.7122510879599103,泰康稳健增利债券C,3.14,5401,0.7122510879599103,3.14,5401,0.7122510879599103,3.14,5401,0.7122510879599103,3.14,5401,0.7122510879599103
002275,1.68,6119,0.8069365686403798,中邮纯债聚利债券C,1.68,6117,0.8066728207833311,1.68,6117,0.8066728207833311,1.68,6119,0.8069365686403798,1.68,6119,0.8069365686403798
002277,14.53,4289,0.5656072794408545,中邮纯债恒利债券C,14.53,4291,0.5658710272979032,14.53,4291,0.5658710272979032,14.53,4289,0.5656072794408545,14.53,4289,0.5656072794408545
002315,42.85,2637,0.34775154951866016,创金合信沪深300指数增强C,42.85,2638,0.3478834234471845,42.85,2638,0.3478834234471845,42.85,2637,0.34775154951866016,42.85,2637,0.34775154951866016
002316,62.87,1408,0.18567849136225767,创金合信中证500指数增强C,62.87,1406,0.185414743505209,62.87,1406,0.185414743505209,62.87,1408,0.18567849136225767,62.87,1408,0.18567849136225767
002322,2.07,5745,0.7576157193722801,银华汇利灵活配置混合C,2.07,5745,0.7576157193722801,2.07,5745,0.7576157193722801,2.07,5745,0.7576157193722801,2.07,5745,0.7576157193722801
002323,5.96,5056,0.6667545826190162,银华稳利灵活配置混合C,5.96,5056,0.6667545826190162,5.96,5056,0.6667545826190162,5.96,5056,0.6667545826190162,5.96,5056,0.6667545826190162
002326,26.34,3719,0.49043914018198603,银华聚利灵活配置混合C,26.34,3715,0.4899116444678887,26.34,3715,0.4899116444678887,26.34,3719,0.49043914018198603,26.34,3719,0.49043914018198603
002328,4.08,5270,0.694975603323223,银华泰利灵活配置混合C,4.08,5269,0.6948437293946986,4.08,5269,0.6948437293946986,4.08,5270,0.694975603323223,4.08,5270,0.694975603323223
002333,59.81,1557,0.20532770671238296,汇丰晋信沪港深C,59.71,1556,0.20519583278385864,59.71,1556,0.20519583278385864,59.81,1557,0.20532770671238296,59.81,1557,0.20532770671238296
002335,20.07,4022,0.5303969405248582,汇丰晋信大盘波动股票C,20.52,4000,0.527495714097323,20.52,4000,0.527495714097323,20.07,4022,0.5303969405248582,20.07,4022,0.5303969405248582
002339,12.35,4435,0.5848608730054068,海富通安颐收益混合C,12.34,4437,0.5851246208624555,12.34,4437,0.5851246208624555,12.35,4435,0.5848608730054068,12.35,4435,0.5848608730054068
002344,1.14,6470,0.8532243175524199,融通增益债券C,1.14,6469,0.8530924436238956,1.14,6469,0.8530924436238956,1.14,6470,0.8532243175524199,1.14,6470,0.8532243175524199
002360,59.95,1548,0.204140841355664,前海开源清洁能源混合C,59.95,1544,0.20361334564156666,59.95,1544,0.20361334564156666,59.95,1548,0.204140841355664,59.95,1548,0.204140841355664
002362,10.32,4595,0.6059607015692997,国富恒瑞债券C,10.32,4595,0.6059607015692997,10.32,4595,0.6059607015692997,10.32,4595,0.6059607015692997,10.32,4595,0.6059607015692997
